Dune Mover,Phyrexia: All Will Be One,Near Mint,False,30,14
Charge of the Mites,Phyrexia: All Will Be One,Near Mint,False,40,14
Blightbelly Rat (Showcase Ichor),Phyrexia: All Will Be One,Near Mint,False,30,16
Argentum Masticore (Extended Art),Phyrexia: All Will Be One,Near Mint,False,70,5
Sword of Forge and Frontier,Phyrexia: All Will Be One,Near Mint,False,1130,7
Green Sun's Twilight,Phyrexia: All Will Be One,Near Mint,False,60,4
Serra Paragon (Extended Art),Dominaria United,Near Mint,False,1250,1
King Darien XLVIII,Dominaria United,Near Mint,False,90,5
Urza Assembles the Titans,Dominaria United,Near Mint,False,60,7
The Weatherseed Treaty,Dominaria United,Near Mint,False,40,15
Windcrag Siege,Tarkir: Dragonstorm,Near Mint,True,630,8
Dragonologist,Tarkir: Dragonstorm,Near Mint,False,70,4
Dragonologist,Tarkir: Dragonstorm,Near Mint,True,900,6
Songcrafter Mage,Tarkir: Dragonstorm,Near Mint,False,70,8
Songcrafter Mage,Tarkir: Dragonstorm,Near Mint,True,120,5
Sinkhole Surveyor,Tarkir: Dragonstorm,Near Mint,True,70,4
Awaken the Honored Dead,Tarkir: Dragonstorm,Near Mint,False,50,7
Awaken the Honored Dead,Tarkir: Dragonstorm,Near Mint,True,70,4
"Surrak, Elusive Hunter",Tarkir: Dragonstorm,Near Mint,False,60,3
"Surrak, Elusive Hunter",Tarkir: Dragonstorm,Near Mint,True,100,6
Frosteliff Siege (Borderless),Tarkir: Dragonstorm,Near Mint,False,350,5
Craterhoof Behemoth,Tarkir: Dragonstorm,Near Mint,False,2170,1
Maelstrom of the Spirit Dragon,Tarkir: Dragonstorm,Near Mint,False,190,4
Maelstrom of the Spirit Dragon,Tarkir: Dragonstorm,Near Mint,True,600,5
Temur Battlecrier,Tarkir: Dragonstorm,Near Mint,False,90,4
Temur Battlecrier,Tarkir: Dragonstorm,Near Mint,True,130,7
Voice of Victory,Tarkir: Dragonstorm,Near Mint,False,1700,4
Skirmish Rhino (224),Tarkir: Dragonstorm,Near Mint,False,40,4
Demonic Junker,Aetherdrift,Near Mint,True,80,6
Mindspring Merfolk,Aetherdrift,Near Mint,True,70,8
Voyage Home,Aetherdrift,Near Mint,False,50,11
Regal Imperiosaur,Aetherdrift,Near Mint,False,80,4
Regal Imperiosaur,Aetherdrift,Near Mint,True,90,8
"Oviya, Automech Artisan",Aetherdrift,Near Mint,False,140,3
"Oviya, Automech Artisan",Aetherdrift,Near Mint,True,170,7
Voyager Quickwelder,Aetherdrift,Near Mint,False,40,14
Marketback Walker,Aetherdrift,Near Mint,False,140,4
Marketback Walker,Aetherdrift,Near Mint,True,160,8
Sunbillow Verge (Borderless),Aetherdrift,Near Mint,False,1100,7
Wastewood Verge,Aetherdrift,Lightly Played,False,870,1
Full Throttle,Aetherdrift,Near Mint,True,390,8
Bulwark Ox,Aetherdrift,Near Mint,False,50,6
Bulwark Ox,Aetherdrift,Near Mint,True,70,6
Thunderous Velocipede (Borderless),Aetherdrift,Near Mint,False,260,3
Bloodghast (Borderless),Aetherdrift,Near Mint,False,160,7
Restless Bivouac,Wilds of Eldraine,Near Mint,False,80,1
Squirming Emergence (Extended Art),The Lost Caverns of Ixalan,Near Mint,False,90,1
Hostile Negotiations (Extended Art),The Brothers' War,Near Mint,False,80,3
"Gwenna, Eyes of Gaea (Extended Art)",The Brothers' War,Near Mint,False,890,3
Emergency Weld,The Brothers' War,Near Mint,False,30,15
Curate,The Brothers' War,Near Mint,False,30,8
Combat Courier,The Brothers' War,Near Mint,False,30,13
Ashnod's Intervention,The Brothers' War,Near Mint,False,40,14
Transmogrant's Crown,The Brothers' War,Near Mint,False,60,4
Yotian Dissident,The Brothers' War,Near Mint,False,40,14
The Temporal Anchor,The Brothers' War,Near Mint,False,60,6
"Harbin, Vanguard Aviator",The Brothers' War,Near Mint,False,50,8
Disenchant,The Brothers' War,Near Mint,False,40,14
Strix Lookout,Foundations,Near Mint,False,30,19
Infestation Sage,Foundations,Near Mint,False,30,12
Rune-Scarred Demon,Foundations,Near Mint,False,100,8
Rune-Scarred Demon,Foundations,Near Mint,True,150,7
Spectral Sailor,Foundations,Near Mint,False,40,12
Vampire Gourmand,Foundations,Near Mint,False,40,17
"Muldrotha, the Gravetide",Foundations,Near Mint,False,1070,3
"Muldrotha, the Gravetide",Foundations,Near Mint,True,1220,6
Scrawling Crawler,Foundations,Near Mint,False,740,8
Scrawling Crawler,Foundations,Near Mint,True,830,8
"Kellan, Planar Trailblazer",Foundations,Near Mint,True,60,3
Archmage of Runes (Extended Art),Foundations,Near Mint,False,390,2
Mossborn Hydra (Extended Art),Foundations,Near Mint,False,780,1
Phyrexian Arena (Borderless),Foundations,Near Mint,False,700,1
Plains (0283),Foundations,Near Mint,False,60,11
Plains (0283),Foundations,Near Mint,True,80,10
Refute (Borderless),Foundations,Near Mint,False,40,8
Refute (Borderless),Foundations,Near Mint,True,50,10
Searslicer Goblin,Foundations,Near Mint,False,140,4
Searslicer Goblin,Foundations,Near Mint,True,220,4
Swamp (0287),Foundations,Near Mint,True,120,11
Omniscience,Foundations,Near Mint,True,1060,7
Defiler of Instinct (Extended Art),Dominaria United,Near Mint,False,120,4
Anointed Peacekeeper (Extended Art),Dominaria United,Near Mint,False,110,3
"Stenn, Paranoid Partisan",Dominaria United,Near Mint,False,60,4
"Shanna, Purifying Blade (Showcase)",Dominaria United,Near Mint,False,80,8
Rivaz of the Claw,Dominaria United,Near Mint,False,290,6
Timeless Lotus,Dominaria United,Near Mint,False,2210,8
Defiler of Faith (Extended Art),Dominaria United,Near Mint,False,80,6
Take Up the Shield,Dominaria United,Near Mint,False,40,14
Threats Undetected,Dominaria United,Near Mint,False,60,6
"Tori D'Avenant, Fury Rider",Dominaria United,Near Mint,False,40,15
The Raven Man,Dominaria United,Near Mint,False,80,8
Stormsplitter (Showcase),Bloomburrow,Near Mint,False,540,2
Thundertrap Trainer (Showcase),Bloomburrow,Near Mint,False,430,4
Leyline of Transformation (Extended Art),Duskmourn: House of Horror,Near Mint,False,140,5
"Mabel, Heir to Cragflame (Showcase)",Bloomburrow,Near Mint,False,140,4
The Jolly Balloon Man (Showcase),Duskmourn: House of Horror,Near Mint,False,150,1
Grievous Wound,Duskmourn: House of Horror,Near Mint,False,70,4
Leyline of the Void,Duskmourn: House of Horror,Near Mint,False,90,3
"Altanak, the Thrice-Called",Duskmourn: House of Horror,Near Mint,False,40,18
"Niko, Light of Hope",Duskmourn: House of Horror,Near Mint,False,80,5
Final Vengeance,Duskmourn: House of Horror,Near Mint,False,30,17
Unstoppable Slasher (0294),Duskmourn: House of Horror,Near Mint,False,470,4
"Nashi, Searcher in the Dark",Duskmourn: House of Horror,Near Mint,False,50,3
Paranormal Analyst,Duskmourn: House of Horror,Near Mint,False,40,20
Valgavoth's Onslaught,Duskmourn: House of Horror,Near Mint,False,50,3
Get Out,Duskmourn: House of Horror,Near Mint,False,40,20
Ghostly Dancers (Showcase),Duskmourn: House of Horror,Near Mint,False,70,6
Restless Vinestalk,Wilds of Eldraine,Near Mint,False,50,5
Oakhollow Village,Bloomburrow,Near Mint,False,50,11
Seedglaive Mentor,Bloomburrow,Near Mint,False,40,9
Harnesser of Storms,Bloomburrow,Near Mint,False,40,16
Sinister Monolith,Bloomburrow,Near Mint,False,40,14
Mabel's Mettle,Bloomburrow,Near Mint,False,40,11
"Camellia, the Seedmiser (Showcase)",Bloomburrow,Near Mint,False,360,6
"Maha, Its Feather Night (Borderless)",Bloomburrow,Near Mint,False,2240,1
"Ygra, Eater of All",Bloomburrow,Near Mint,False,1500,5
Valley Flamecaller,Bloomburrow,Near Mint,False,50,8
The Infamous Cruelclaw,Bloomburrow,Near Mint,False,270,4
Season of the Bold,Bloomburrow,Near Mint,False,120,6
Salvation Swan,Bloomburrow,Near Mint,False,80,5
Stormsplitter,Bloomburrow,Near Mint,False,400,2
"Maha, Its Feather Night",Bloomburrow,Near Mint,False,1260,8
For the Common Good,Bloomburrow,Near Mint,False,160,7
Stoke the Flames,March of the Machine,Near Mint,False,40,14
Baral and Kari Zev,March of the Machine,Near Mint,False,60,6
Guardian of Ghirapur (Extended Art),March of the Machine,Near Mint,False,80,2
Ravenous Sailback,March of the Machine,Near Mint,False,40,17
City on Fire (Extended Art),March of the Machine,Near Mint,False,860,4
Bloodfeather Phoenix,March of the Machine,Near Mint,False,50,2
Ruins Recluse,March of the Machine,Near Mint,False,230,14
Surrak and Goreclaw (Extended Art),March of the Machine,Near Mint,False,1710,2
Into the Fire (Extended Art),March of the Machine,Near Mint,False,70,3
Into the Fire,March of the Machine,Near Mint,False,60,7
Vorinclex // The Grand Evolution,March of the Machine,Near Mint,False,1100,7
Invasion of Kaldheim // Pyre of the World Tree,March of the Machine,Near Mint,False,80,4
Oracle of Tragedy,March of the Machine,Near Mint,False,40,11
Inga and Esika,March of the Machine,Near Mint,False,220,3
Meeting of Minds,March of the Machine,Near Mint,False,40,15
Ral's Reinforcements,March of the Machine,Near Mint,False,40,11
Atraxa's Fall,March of the Machine,Near Mint,False,40,9
Halo Hopper,March of the Machine,Near Mint,False,40,9
Sunder the Gateway,March of the Machine,Near Mint,False,40,11
Unseal the Necropolis,March of the Machine,Near Mint,False,40,16
Railway Brawler,Outlaws of Thunder Junction,Near Mint,False,1000,8
"Roxanne, Starfall Savant",Outlaws of Thunder Junction,Near Mint,False,120,3
Vraska Joins Up,Outlaws of Thunder Junction,Near Mint,False,110,4
"Rakdos, the Muscle",Outlaws of Thunder Junction,Near Mint,False,230,3
"Breeches, the Blastmaker",Outlaws of Thunder Junction,Near Mint,False,50,4
"Vadmir, New Blood",Outlaws of Thunder Junction,Near Mint,False,50,7
"Geralf, the Fleshwright",Outlaws of Thunder Junction,Near Mint,False,220,4
Visage Bandit,Outlaws of Thunder Junction,Near Mint,False,40,18
Eroded Canyon,Outlaws of Thunder Junction,Near Mint,False,40,11
Bristling Backwoods,Outlaws of Thunder Junction,Near Mint,False,40,13
Reenact the Crime (Showcase),Murders at Karlov Manor,Near Mint,False,60,8
"Trostani, Three Whispers (Showcase) (0372)",Murders at Karlov Manor,Near Mint,False,120,1
Hunted Bonebrute (Extended Art),Murders at Karlov Manor,Near Mint,False,60,5
Audience with Trostani (Showcase),Murders at Karlov Manor,Near Mint,False,50,8
Vein Ripper (Showcase),Murders at Karlov Manor,Near Mint,False,1370,2
"Judith, Carnage Connoisseur (Showcase)",Murders at Karlov Manor,Near Mint,False,60,6
"Agrus Kos, Spirit of Justice (Showcase)",Murders at Karlov Manor,Near Mint,False,70,4
Anzrag's Rampage,Murders at Karlov Manor,Near Mint,False,50,5
Hunted Bonebrute,Murders at Karlov Manor,Near Mint,False,50,6
Branch of Vitu-Ghazi,Murders at Karlov Manor,Near Mint,False,40,16
Greenbelt Radical,Murders at Karlov Manor,Near Mint,False,40,16
Frantic Scapegoat,Murders at Karlov Manor,Near Mint,False,40,14
Subterranean Schooner (Extended Art),The Lost Caverns of Ixalan,Near Mint,False,80,3
Earthshaker Dreadmaw (Borderless),The Lost Caverns of Ixalan,Near Mint,False,40,19
Scampering Surveyor,The Lost Caverns of Ixalan,Near Mint,False,40,18
Twists and Turns // Mycoid Maze,The Lost Caverns of Ixalan,Near Mint,False,40,12
Enterprising Scallywag,The Lost Caverns of Ixalan,Near Mint,False,40,18
Scytheclaw Raptor,The Lost Caverns of Ixalan,Near Mint,False,40,18
Ancestors' Aid,The Lost Caverns of Ixalan,Near Mint,False,30,15
Ruin-Lurker Bat,The Lost Caverns of Ixalan,Near Mint,False,40,20
Forest (0291),The Lost Caverns of Ixalan,Near Mint,False,120,26
Forest (0291),The Lost Caverns of Ixalan,Near Mint,True,170,5
"Gishath, Sun's Avatar (Borderless)",The Lost Caverns of Ixalan,Near Mint,False,730,7
Molten Collapse,The Lost Caverns of Ixalan,Near Mint,False,70,8
Bonehoard Dracosaur,The Lost Caverns of Ixalan,Near Mint,False,1530,4
Terror Tide,The Lost Caverns of Ixalan,Near Mint,False,50,4
Restless Ridgeline,The Lost Caverns of Ixalan,Near Mint,False,80,4
"Ojer Pakpatiq, Deepest Epoch // Temple of Cyclical Time",The Lost Caverns of Ixalan,Near Mint,False,450,7
Poetic Ingenuity,The Lost Caverns of Ixalan,Near Mint,False,50,5
"Huatli, Poet of Unity // Roar of the Fifth People",The Lost Caverns of Ixalan,Near Mint,False,120,8
Hit the Mother Lode,The Lost Caverns of Ixalan,Near Mint,False,60,5
"Chimil, the Inner Sun",The Lost Caverns of Ixalan,Near Mint,False,2340,3
Amalia Benavides Aguirre,The Lost Caverns of Ixalan,Near Mint,False,110,2
"Anim Pakal, Thousandth Moon",The Lost Caverns of Ixalan,Near Mint,False,550,7
Likeness Looter (Extended Art),Wilds of Eldraine,Near Mint,False,1040,4
Lord Skitter's Blessing (Extended Art),Wilds of Eldraine,Near Mint,False,80,3
Necrogen Rotpriest,Phyrexia: All Will Be One,Near Mint,False,40,14
Encroaching Mycosynth (Extended Art),Phyrexia: All Will Be One,Near Mint,False,80,4
Mite Overseer (Extended Art),Phyrexia: All Will Be One,Near Mint,False,120,4
"Ovika, Enigma Goliath",Phyrexia: All Will Be One,Near Mint,False,70,6
The Seedcore (Extended Art),Phyrexia: All Will Be One,Near Mint,False,100,6
Annihilating Glare,Phyrexia: All Will Be One,Near Mint,False,40,12
Basilica Shepherd,Phyrexia: All Will Be One,Near Mint,False,30,14
Branchblight Stalker,Phyrexia: All Will Be One,Near Mint,False,30,10
Mindsplice Apparatus,Phyrexia: All Will Be One,Near Mint,False,110,5
"Migloz, Maze Crusher",Phyrexia: All Will Be One,Near Mint,False,50,8
"Ria Ivor, Bane of Bladehold (Borderless Ichor)",Phyrexia: All Will Be One,Near Mint,False,50,3
The Mycosynth Gardens (Extended Art),Phyrexia: All Will Be One,Near Mint,False,620,5
Surgical Skullbomb,Phyrexia: All Will Be One,Near Mint,False,30,16
Phyrexian Atlas,Phyrexia: All Will Be One,Near Mint,False,40,15
Plunge into Winter,Wilds of Eldraine,Near Mint,False,30,17
Ogre Chitterlord,Wilds of Eldraine,Near Mint,False,70,5
Feral Encounter,Wilds of Eldraine,Near Mint,False,50,2
Tangled Colony,Wilds of Eldraine,Near Mint,False,70,6
Talion's Messenger,Wilds of Eldraine,Near Mint,False,50,7
Moonshaker Cavalry,Wilds of Eldraine,Near Mint,False,1670,5
Become Brutes,Wilds of Eldraine,Near Mint,False,40,13
"Greta, Sweettooth Scourge",Wilds of Eldraine,Near Mint,False,40,14
Stormkeld Vanguard // Bear Down,Wilds of Eldraine,Near Mint,False,40,13
Stonesplitter Bolt,Wilds of Eldraine,Near Mint,False,40,18
Harried Spearguard,Wilds of Eldraine,Near Mint,False,30,10
Voracious Vermin,Wilds of Eldraine,Near Mint,False,40,12
Ego Drain,Wilds of Eldraine,Near Mint,False,40,17
Ice Out,Wilds of Eldraine,Near Mint,False,30,15
"Rocco, Street Chef (Extended Art)",March of the Machine: The Aftermath,Near Mint,False,80,3
The Kenriths' Royal Funeral (Extended Art),March of the Machine: The Aftermath,Near Mint,False,70,3
The Fair Basilica,Phyrexia: All Will Be One,Near Mint,False,40,13
Tamiyo's Logbook,Phyrexia: All Will Be One,Near Mint,False,40,16
Ichorspit Basilisk,Phyrexia: All Will Be One,Near Mint,False,40,16
Gulping Scraptrap,Phyrexia: All Will Be One,Near Mint,False,30,14
Norn's Wellspring (Extended Art),Phyrexia: All Will Be One,Near Mint,False,80,5
Mite Overseer,Phyrexia: All Will Be One,Near Mint,False,80,7
Thrill of Possibility,Phyrexia: All Will Be One,Near Mint,False,40,17
Duress,Phyrexia: All Will Be One,Near Mint,False,40,10
Mountain (284),The Brothers' War,Near Mint,False,70,39
Mountain (284),The Brothers' War,Near Mint,True,70,40
Forest (286),The Brothers' War,Near Mint,False,50,38
Forest (286),The Brothers' War,Near Mint,True,70,40
Plains (279),The Brothers' War,Near Mint,False,50,39
Plains (279),The Brothers' War,Near Mint,True,70,40
Hammerhand,Dominaria United,Near Mint,False,30,11
Rot-Curse Rakshasa,Tarkir: Dragonstorm,Near Mint,True,640,2
Scavenger Regent (Borderless),Tarkir: Dragonstorm,Near Mint,False,200,8
Dragonfire Blade (Showcase),Tarkir: Dragonstorm,Near Mint,False,330,6
Lotuslight Dancers,Tarkir: Dragonstorm,Near Mint,False,50,5
Lotuslight Dancers,Tarkir: Dragonstorm,Near Mint,True,70,6
Mardu Siegebreaker (Borderless),Tarkir: Dragonstorm,Near Mint,False,220,7
Mistrise Village (Borderless),Tarkir: Dragonstorm,Near Mint,False,1800,3
Eshki Dragonclaw,Tarkir: Dragonstorm,Near Mint,False,50,8
Eshki Dragonclaw,Tarkir: Dragonstorm,Near Mint,True,70,6
Bloomvine Regent,Tarkir: Dragonstorm,Near Mint,False,150,8
Bloomvine Regent,Tarkir: Dragonstorm,Near Mint,True,190,5
Auroral Procession,Tarkir: Dragonstorm,Near Mint,False,50,12
Forest (0276),Tarkir: Dragonstorm,Near Mint,True,200,37
Marang River Regent (Borderless),Tarkir: Dragonstorm,Near Mint,False,610,3
"Narset, Jeskai Waymaster (Borderless)",Tarkir: Dragonstorm,Near Mint,False,90,8
Plains (0272),Tarkir: Dragonstorm,Near Mint,True,300,37
Swamp (0274),Tarkir: Dragonstorm,Near Mint,True,300,40
"Ugin, Eye of the Storms",Tarkir: Dragonstorm,Near Mint,False,6500,7
"Ugin, Eye of the Storms",Tarkir: Dragonstorm,Near Mint,True,6480,1
The Speed Demon (Borderless),Aetherdrift,Near Mint,False,430,3
Riptide Gearhulk (Borderless),Aetherdrift,Near Mint,False,1090,4
Riverchurn Monument (Extended Art),Aetherdrift,Near Mint,False,100,1
Unstoppable Plan,Aetherdrift,Near Mint,False,420,4
Unstoppable Plan,Aetherdrift,Near Mint,True,470,8
Molt Tender,Aetherdrift,Near Mint,False,60,14
Demonic Junker (Borderless),Aetherdrift,Near Mint,False,80,2
Burnout Bashtronaut,Aetherdrift,Near Mint,False,60,6
Burnout Bashtronaut,Aetherdrift,Near Mint,True,70,8
"Oviya, Automech Artisan (Borderless)",Aetherdrift,Near Mint,False,180,7
"Chandra, Spark Hunter",Aetherdrift,Near Mint,False,700,4
"Mendicant Core, Guidelight",Aetherdrift,Near Mint,False,110,7
"Vnwxt, Verbose Host",Aetherdrift,Near Mint,False,70,4
"Vnwxt, Verbose Host",Aetherdrift,Near Mint,True,80,6
"Daretti, Rocketeer Engineer (Borderless)",Aetherdrift,Near Mint,False,70,4
Agonasaur Rex (Borderless),Aetherdrift,Near Mint,False,130,8
Oildeep Gearhulk (Borderless),Aetherdrift,Near Mint,False,360,2
Oildeep Gearhulk,Aetherdrift,Near Mint,False,180,8
Twining Twins // Swift Spiral,Wilds of Eldraine,Near Mint,False,50,7
Fauna Shaman (Extended Art),The Brothers' War,Near Mint,False,510,4
Platoon Dispenser,The Brothers' War,Near Mint,False,110,6
Giant Cindermaw,The Brothers' War,Near Mint,False,40,10
Fateful Handoff,The Brothers' War,Near Mint,False,50,7
Evolving Wilds,The Brothers' War,Near Mint,False,40,9
Dwarven Forge-Chanter,The Brothers' War,Near Mint,False,30,12
Gurgling Anointer,The Brothers' War,Near Mint,False,40,15
Arcane Proxy (Extended Art),The Brothers' War,Near Mint,False,180,3
Clay Champion,The Brothers' War,Near Mint,False,80,8
Machine Over Matter,The Brothers' War,Near Mint,False,30,13
Deathbloom Ritualist,The Brothers' War,Near Mint,False,50,5
"Mishra, Tamer of Mak Fawa",The Brothers' War,Near Mint,False,50,7
Tyrant of Kher Ridges,The Brothers' War,Near Mint,False,50,5
"Teferi, Temporal Pilgrim",The Brothers' War,Near Mint,False,840,5
Drannith Ruins,March of the Machine: The Aftermath,Near Mint,True,80,2
Goldvein Pick,Foundations,Near Mint,False,30,18
Abyssal Harvester (Extended Art),Foundations,Near Mint,False,230,1
Voldaren Thrillseeker (Extended Art),March of the Machine,Near Mint,False,80,1
"Loot, Exuberant Explorer (Borderless)",Foundations,Near Mint,False,940,3
Imprisoned in the Moon,Foundations,Near Mint,False,40,16
Overrun,Foundations,Near Mint,False,40,15
Fiendish Panda,Foundations,Near Mint,False,40,20
Banner of Kinship (Extended Art),Foundations,Near Mint,False,1030,5
Meteor Golem,Foundations,Near Mint,False,40,17
Quilled Greatwurm,Foundations,Near Mint,False,590,3
"Koma, World-Eater (Extended Art)",Foundations,Near Mint,False,220,6
Ashroot Animist,Foundations,Near Mint,False,50,6
Ashroot Animist,Foundations,Near Mint,True,50,7
"Alesha, Who Laughs at Fate (Borderless)",Foundations,Near Mint,False,490,3
"Kykar, Zephyr Awakener (Extended Art)",Foundations,Near Mint,False,80,1
"Alesha, Who Laughs at Fate",Foundations,Near Mint,False,250,5
"Alesha, Who Laughs at Fate",Foundations,Near Mint,True,260,5
Empyrean Eagle,Foundations,Near Mint,False,40,18
Scrawling Crawler (Borderless),Foundations,Near Mint,False,1140,6
"Kykar, Zephyr Awakener (Borderless)",Foundations,Near Mint,False,150,2
"Arahbo, the First Fang",Foundations,Near Mint,False,130,8
"Arahbo, the First Fang",Foundations,Near Mint,True,160,8
Island (0284),Foundations,Near Mint,False,50,13
Island (0284),Foundations,Near Mint,True,80,33
Mossborn Hydra,Foundations,Near Mint,False,700,4
Mossborn Hydra (Borderless),Foundations,Near Mint,False,1100,2
Mountain (0288),Foundations,Near Mint,True,80,30
Refute,Foundations,Near Mint,False,30,18
Vivien Reid,Foundations,Near Mint,False,80,4
Vivien Reid,Foundations,Near Mint,True,120,3
Flowstone Infusion,Dominaria United,Near Mint,False,30,11
Battlefly Swarm,Dominaria United,Near Mint,False,30,13
Defiler of Dreams (Extended Art),Dominaria United,Near Mint,False,80,3
Vodalian Mindsinger,Dominaria United,Near Mint,False,50,8
"Lagomos, Hand of Hatred",Dominaria United,Near Mint,False,40,17
"Karn, Living Legacy (Borderless)",Dominaria United,Near Mint,False,180,4
Writhing Necromass,Dominaria United,Near Mint,False,30,10
Guardian of New Benalia,Dominaria United,Near Mint,False,50,5
"Ajani, Sleeper Agent",Dominaria United,Near Mint,False,310,6
Evolved Sleeper,Dominaria United,Near Mint,False,50,4
Fake Your Own Death,Foundations,Near Mint,False,30,17
"Ruby, Daring Tracker",Foundations,Near Mint,False,40,16
Abrade,Foundations,Near Mint,False,40,14
Moldering Gym // Weight Room,Duskmourn: House of Horror,Near Mint,False,30,20
Turn Inside Out,Duskmourn: House of Horror,Near Mint,False,30,11
Don't Make a Sound,Duskmourn: House of Horror,Near Mint,False,30,20
Plains (272) - Full Art,Duskmourn: House of Horror,Near Mint,False,50,30
Plains (272) - Full Art,Duskmourn: House of Horror,Near Mint,True,60,36
Coppercoat Vanguard (Showcase),March of the Machine: The Aftermath,Near Mint,True,50,2
Deification (Extended Art),March of the Machine: The Aftermath,Near Mint,False,70,1
Dissection Tools (Extended Art),Duskmourn: House of Horror,Near Mint,False,80,8
"Toby, Beastie Befriender (Showcase)",Duskmourn: House of Horror,Near Mint,False,60,4
"Winter, Misanthropic Guide (Showcase)",Duskmourn: House of Horror,Near Mint,False,50,5
Scrabbling Skullcrab,Duskmourn: House of Horror,Near Mint,False,40,19
Chainsaw (Showcase),Duskmourn: House of Horror,Near Mint,False,80,5
Screaming Nemesis,Duskmourn: House of Horror,Near Mint,False,3180,2
Come Back Wrong (0086),Duskmourn: House of Horror,Near Mint,False,70,8
"Victor, Valgavoth's Seneschal",Duskmourn: House of Horror,Near Mint,False,50,4
"Victor, Valgavoth's Seneschal (Showcase)",Duskmourn: House of Horror,Near Mint,False,60,3
Funeral Room // Awakening Hall,Duskmourn: House of Horror,Near Mint,False,710,2
Unstoppable Slasher (0119),Duskmourn: House of Horror,Near Mint,False,470,2
Bottomless Pool // Locker Room,Duskmourn: House of Horror,Near Mint,False,40,20
Omnivorous Flytrap,Duskmourn: House of Horror,Near Mint,False,60,6
"Marvin, Murderous Mimic (Showcase)",Duskmourn: House of Horror,Near Mint,False,520,4
Under the Skin (Showcase),Duskmourn: House of Horror,Near Mint,False,40,20
Gremlin Tamer,Duskmourn: House of Horror,Near Mint,False,40,20
Sporogenic Infection,Duskmourn: House of Horror,Near Mint,False,40,19
Restricted Office // Lecture Hall,Duskmourn: House of Horror,Near Mint,False,50,4
"Marvin, Murderous Mimic",Duskmourn: House of Horror,Near Mint,False,340,6
Unidentified Hovership,Duskmourn: House of Horror,Near Mint,False,60,4
Dazzling Theater // Prop Room (Borderless),Duskmourn: House of Horror,Near Mint,False,220,7
Roaring Furnace // Steaming Sauna (Borderless),Duskmourn: House of Horror,Near Mint,False,90,7
Marina Vendrell (Showcase),Duskmourn: House of Horror,Near Mint,False,60,4
Defiled Crypt // Cadaver Lab,Duskmourn: House of Horror,Near Mint,False,40,16
Walk-In Closet // Forgotten Cellar,Duskmourn: House of Horror,Near Mint,False,850,4
Dreamdew Entrancer,Bloomburrow,Near Mint,False,50,6
Diresight,Bloomburrow,Near Mint,False,40,15
Nettle Guard,Bloomburrow,Near Mint,False,30,9
Crumb and Get It,Bloomburrow,Near Mint,False,30,15
Swamp (0270),Bloomburrow,Near Mint,False,40,32
Swamp (0270),Bloomburrow,Near Mint,True,50,33
Island (0269),Bloomburrow,Near Mint,False,80,34
Plains (0265),Bloomburrow,Near Mint,False,120,36
Three Tree Scribe,Bloomburrow,Near Mint,False,40,9
Vinereap Mentor,Bloomburrow,Near Mint,False,40,18
Brambleguard Captain,Bloomburrow,Near Mint,False,40,16
Curious Forager,Bloomburrow,Near Mint,False,40,15
Stargaze,Bloomburrow,Near Mint,False,40,15
Huskburster Swarm,Bloomburrow,Near Mint,False,40,9
Plumecreed Escort,Bloomburrow,Near Mint,False,40,11
Otterball Antics,Bloomburrow,Near Mint,False,40,14
Feed the Cycle,Bloomburrow,Near Mint,False,40,12
Flowerfoot Swordmaster,Bloomburrow,Near Mint,False,40,9
Mouse Trapper,Bloomburrow,Near Mint,False,40,16
"Kastral, the Windcrested (Showcase)",Bloomburrow,Near Mint,False,80,6
"Finneas, Ace Archer (Showcase)",Bloomburrow,Near Mint,False,120,6
Tender Wildguide,Bloomburrow,Near Mint,False,90,8
Three Tree City,Bloomburrow,Near Mint,False,3920,7
Warren Warleader,Bloomburrow,Near Mint,False,450,5
Season of Loss,Bloomburrow,Near Mint,False,260,7
Season of Gathering,Bloomburrow,Near Mint,False,710,4
"Muerra, Trash Tactician",Bloomburrow,Near Mint,False,50,6
"Lumra, Bellow of the Woods",Bloomburrow,Near Mint,False,1940,4
Jackdaw Savior,Bloomburrow,Near Mint,False,70,4
"Finneas, Ace Archer",Bloomburrow,Near Mint,False,50,5
"Vraska, the Silencer",Outlaws of Thunder Junction,Near Mint,False,230,6
Cryptic Coat (Extended Art),Murders at Karlov Manor,Near Mint,True,170,1
Jin-Gitaxias // The Great Synthesis,March of the Machine,Near Mint,False,830,7
Mirrodin Avenged,March of the Machine,Near Mint,False,40,17
Negate,March of the Machine,Near Mint,False,70,17
Norn's Inquisitor,March of the Machine,Near Mint,False,40,16
Hidetsugu and Kairi,March of the Machine,Near Mint,False,60,6
Chrome Host Seedshark (Extended Art),March of the Machine,Near Mint,False,230,3
Forest (291),March of the Machine,Near Mint,False,50,35
Forest (291),March of the Machine,Near Mint,True,60,39
Sword of Once and Future (Extended Art),March of the Machine,Near Mint,False,780,1
Halo Forager,March of the Machine,Near Mint,False,40,14
Doomskar Warrior (Extended Art),March of the Machine,Near Mint,False,60,6
Glistening Dawn,March of the Machine,Near Mint,False,50,8
Artistic Refusal,March of the Machine,Near Mint,False,40,16
Dusk Legion Duelist (Extended Art),March of the Machine,Near Mint,False,310,4
Zimone and Dina (Showcase Planar Booster Fun),March of the Machine,Near Mint,False,160,5
Progenitor Exarch,March of the Machine,Near Mint,False,60,6
